E:\WP110382\Peak Valley - Actual Test - ELF 6 03122018 024548_pvd.CSV ,,,,,,,,,,
,,,,,,,,,,
0 to -4mm @ 25Hz, 219k cycles block.,,,,,,,,,
,,,,,,,,,,
Created ,3/12/2018,2:45:49 PM,,,,,,,,
Exported,3/12/2018,4:01:19 PM,,,,,,,,
,,,,,,,,,,
Channels,,,,,,,,,,
Disp,Load 1,Load 2,Load 3,Load 4,Load 5,Load 6,Load 7,Load 8,Load 9,Load 10
,,,,,,,,,,
Units,,,,,,,,,,
mm,N,N,N,N,N,N,N,N,N,N
,,,,,,,,,,
Movers,,,,,,,,,,
Axial,Temp,,,,,,,,,
,,,,,,,,,,
Workspace Unsecure,,,,,,,,,,
,,,,,,,,,,
_______________________________________________________________________________________,,,,,,,,,,
****Waveform Information is written at start of Data Acquisition, not start of waveform.****,,,,,,,,,
,,,,,,,,,,
Axial,Sine Wave,Control Channel Disp_INV,Level1: 0.000000,Level2: -4.000000,Frequency: 25.000000,Cycles: 219000,Start Frequency: 1.000000,Done Frequency: 1.000000,Done Level: 1.000000,
Temp,Sine Wave,Control Channel Temperature,Level1: 0.0,Level2: 0.0,Frequency: 1.0,Cycles: 999999,Start Frequency: 1.0,Done Frequency: 1.0,Done Level: 0.0,
_______________________________________________________________________________________,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
_______________________________________________________________________________________,,,,,,,,,,
****Tuning Parameters.****,,,,,,,,,,
749.56,128340,0,0.14,-1.898,-0.002,-2.041,0.049,-1.841,0.129,-1.716
749.6,128341,0,0.139,-1.893,-0.005,-2.041,0.045,-1.838,0.125,-1.71
749.64,128342,0,0.139,-1.901,-0.005,-2.041,0.046,-1.845,0.11,-1.713
749.68,128343,0,0.139,-1.893,-0.004,-2.041,0.044,-1.843,0.112,-1.719
749.72,128344,0,0.14,-1.901,-0.002,-2.04,0.048,-1.845,0.11,-1.71
749.76,128345,0,0.142,-1.893,-0.002,-2.041,0.045,-1.843,0.12,-1.715
749.8,128346,0,0.138,-1.898,-0.002,-2.037,0.049,-1.84,0.121,-1.713
749.84,128347,0,0.138,-1.895,-0.004,-2.042,0.046,-1.843,0.123,-1.715
749.88,128348,0,0.139,-1.899,-0.005,-2.041,0.049,-1.843,0.127,-1.72
749.92,128349,0,0.14,-1.895,-0.001,-2.042,0.043,-1.843,0.123,-1.716
749.96,128350,0,0.14,-1.898,-0.005,-2.041,0.046,-1.84,0.127,-1.72
750,128351,0,0.14,-1.892,0.002,-2.04,0.044,-1.847,0.128,-1.716
750.04,128352,0,0.139,-1.895,0.004,-2.041,0.048,-1.843,0.123,-1.716
750.08,128353,0,0.139,-1.899,-0.004,-2.041,0.043,-1.841,0.128,-1.721
750.12,128354,0,0.139,-1.893,-0.006,-2.039,0.046,-1.841,0.129,-1.72
750.16,128355,0,0.143,-1.892,-0.004,-2.041,0.043,-1.84,0.118,-1.708
750.2,128356,0,0.142,-1.893,0.005,-2.04,0.046,-1.84,0.12,-1.71
750.24,128357,0,0.14,-1.895,0,-2.041,0.043,-1.842,0.11,-1.71
750.28,128358,0,0.143,-1.893,-0.002,-2.04,0.045,-1.838,0.11,-1.71
750.32,128359,0,0.14,-1.898,-0.004,-2.041,0.048,-1.838,0.114,-1.713
750.36,128360,0,0.14,-1.892,-0.001,-2.04,0.05,-1.84,0.118,-1.713
750.4,128361,0,0.139,-1.895,0.004,-2.041,0.044,-1.84,0.128,-1.718
750.44,128362,0,0.142,-1.895,-0.001,-2.041,0.05,-1.84,0.131,-1.722
750.48,128363,0,0.139,-1.895,-0.004,-2.042,0.044,-1.837,0.131,-1.722
750.52,128364,0,0.142,-1.898,0.002,-2.04,0.049,-1.838,0.128,-1.72
750.56,128365,0,0.143,-1.892,-0.005,-2.041,0.043,-1.84,0.129,-1.721
750.6,128366,0,0.139,-1.898,-0.001,-2.042,0.045,-1.84,0.128,-1.719
750.64,128367,0,0.14,-1.895,0.006,-2.042,0.045,-1.841,0.123,-1.715
750.68,128368,0,0.142,-1.898,0.002,-2.04,0.048,-1.841,0.128,-1.718
750.72,128369,0,0.14,-1.895,-0.001,-2.04,0.046,-1.841,0.118,-1.715
750.76,128370,0,0.138,-1.899,0,-2.04,0.046,-1.843,0.117,-1.715
750.8,128371,0,0.139,-1.895,0.002,-2.042,0.045,-1.845,0.111,-1.713
750.84,128372,0,0.139,-1.895,0.004,-2.041,0.048,-1.84,0.105,-1.71
750.88,128373,0,0.14,-1.898,-0.004,-2.041,0.043,-1.843,0.111,-1.708
750.92,128374,0,0.139,-1.895,-0.004,-2.041,0.048,-1.841,0.116,-1.713
750.96,128375,0,0.142,-1.893,0,-2.042,0.045,-1.848,0.126,-1.716
751,128376,0,0.14,-1.895,-0.004,-2.042,0.05,-1.838,0.129,-1.716
751.04,128377,0,0.14,-1.891,-0.002,-2.042,0.045,-1.843,0.132,-1.721
751.08,128378,0,0.142,-1.893,0.002,-2.041,0.046,-1.841,0.131,-1.722
751.12,128379,0,0.14,-1.891,-0.006,-2.041,0.046,-1.837,0.127,-1.715
751.16,128380,0,0.14,-1.892,-0.004,-2.041,0.045,-1.847,0.127,-1.719
751.2,128381,0,0.14,-1.898,0.002,-2.044,0.045,-1.837,0.131,-1.718
751.24,128382,0,0.143,-1.895,-0.001,-2.042,0.048,-1.841,0.126,-1.72
751.28,128383,0,0.143,-1.893,0.005,-2.042,0.045,-1.84,0.129,-1.719
751.32,128384,0,0.14,-1.898,-0.004,-2.041,0.052,-1.84,0.125,-1.718
751.36,128385,0,0.137,-1.898,-0.005,-2.042,0.043,-1.84,0.129,-1.72
751.4,128386,0,0.14,-1.892,0.004,-2.04,0.046,-1.837,0.131,-1.719
751.44,128387,0,0.142,-1.898,-0.005,-2.04,0.045,-1.84,0.132,-1.718
751.48,128388,0,0.143,-1.895,-0.001,-2.042,0.045,-1.841,0.12,-1.715
751.52,128389,0,0.143,-1.895,-0.004,-2.041,0.046,-1.841,0.127,-1.716
751.56,128390,0,0.143,-1.899,0.002,-2.04,0.048,-1.841,0.121,-1.713
751.6,128391,0,0.14,-1.895,-0.004,-2.042,0.048,-1.843,0.118,-1.709
751.64,128392,0,0.143,-1.891,-0.002,-2.041,0.048,-1.842,0.112,-1.715
751.68,128393,0,0.142,-1.895,-0.004,-2.041,0.044,-1.842,0.107,-1.71
751.72,128394,0,0.139,-1.898,-0.004,-2.041,0.048,-1.838,0.111,-1.716
751.76,128395,0,0.14,-1.895,0.005,-2.042,0.043,-1.842,0.118,-1.713
751.8,128396,0,0.14,-1.898,0.002,-2.042,0.046,-1.84,0.121,-1.716
751.84,128397,0,0.139,-1.893,-0.002,-2.044,0.045,-1.84,0.133,-1.722
751.88,128398,0,0.14,-1.892,0.002,-2.041,0.045,-1.84,0.129,-1.722
751.92,128399,0,0.138,-1.895,-0.001,-2.041,0.045,-1.838,0.129,-1.726
751.96,128400,0,0.139,-1.895,-0.001,-2.042,0.048,-1.842,0.134,-1.719
752,128401,0,0.14,-1.899,0,-2.042,0.044,-1.84,0.127,-1.718
752.04,128402,0,0.139,-1.895,0.011,-2.041,0.048,-1.838,0.125,-1.715
752.08,128403,0,0.138,-1.898,-0.004,-2.041,0.043,-1.842,0.125,-1.718
752.12,128404,0,0.138,-1.899,-0.002,-2.042,0.048,-1.84,0.112,-1.715
752.16,128405,0,0.139,-1.898,0,-2.042,0.042,-1.843,0.105,-1.716
752.2,128406,0,0.14,-1.899,-0.002,-2.044,0.046,-1.84,0.116,-1.716
752.24,128407,0,0.142,-1.892,0,-2.042,0.046,-1.842,0.121,-1.715
752.28,128408,0,0.143,-1.898,-0.004,-2.044,0.048,-1.84,0.127,-1.718
752.32,128409,0,0.142,-1.891,0,-2.04,0.044,-1.84,0.127,-1.718
752.36,128410,0,0.139,-1.899,0.002,-2.044,0.048,-1.842,0.127,-1.719
752.4,128411,0,0.143,-1.898,-0.001,-2.04,0.044,-1.841,0.126,-1.716
752.44,128412,0,0.139,-1.893,0.005,-2.041,0.05,-1.84,0.12,-1.713
752.48,128413,0,0.14,-1.898,-0.002,-2.039,0.043,-1.837,0.12,-1.716
752.52,128414,0,0.139,-1.899,-0.002,-2.04,0.049,-1.841,0.114,-1.718
752.56,128415,0,0.139,-1.895,-0.004,-2.041,0.045,-1.841,0.111,-1.713
752.6,128416,0,0.14,-1.899,-0.001,-2.042,0.045,-1.841,0.12,-1.718
752.64,128417,0,0.137,-1.898,0.002,-2.045,0.045,-1.843,0.126,-1.718
752.68,128418,0,0.143,-1.898,0,-2.044,0.046,-1.84,0.127,-1.72
752.72,128419,0,0.139,-1.898,-0.006,-2.042,0.046,-1.84,0.133,-1.72
752.76,128420,0,0.139,-1.892,0.005,-2.042,0.045,-1.842,0.129,-1.716
752.8,128421,0,0.139,-1.895,0,-2.042,0.042,-1.841,0.12,-1.718
752.84,128422,0,0.139,-1.892,-0.004,-2.041,0.048,-1.842,0.116,-1.719
752.88,128423,0,0.14,-1.899,-0.001,-2.044,0.044,-1.843,0.111,-1.718
752.92,128424,0,0.14,-1.898,-0.001,-2.046,0.049,-1.838,0.11,-1.713
752.96,128425,0,0.144,-1.893,-0.006,-2.041,0.046,-1.841,0.116,-1.716
753,128426,0,0.14,-1.895,-0.006,-2.044,0.046,-1.838,0.12,-1.713
753.04,128427,0,0.138,-1.893,-0.005,-2.042,0.046,-1.84,0.128,-1.722
753.08,128428,0,0.142,-1.892,-0.002,-2.042,0.044,-1.841,0.129,-1.72
753.12,128429,0,0.142,-1.898,-0.009,-2.044,0.043,-1.838,0.131,-1.721
753.16,128430,0,0.14,-1.898,-0.001,-2.041,0.048,-1.84,0.128,-1.724
753.2,128431,0,0.14,-1.893,0,-2.041,0.042,-1.842,0.12,-1.713
753.24,128432,0,0.139,-1.893,-0.006,-2.041,0.052,-1.841,0.117,-1.718
753.28,128433,0,0.142,-1.898,-0.002,-2.04,0.04,-1.84,0.112,-1.71
753.32,128434,0,0.14,-1.898,-0.002,-2.044,0.046,-1.842,0.109,-1.715
753.36,128435,0,0.139,-1.895,-0.005,-2.044,0.044,-1.842,0.111,-1.715
753.4,128436,0,0.139,-1.898,-0.004,-2.044,0.048,-1.848,0.123,-1.718
753.44,128437,0,0.137,-1.893,-0.005,-2.041,0.046,-1.845,0.118,-1.718
753.48,128438,0,0.138,-1.893,-0.002,-2.04,0.045,-1.843,0.128,-1.721
753.52,128439,0,0.144,-1.895,-0.006,-2.042,0.043,-1.842,0.121,-1.722
753.56,128440,0,0.142,-1.893,-0.006,-2.042,0.05,-1.843,0.129,-1.721
753.6,128441,0,0.142,-1.893,-0.002,-2.041,0.043,-1.841,0.127,-1.718
753.64,128442,0,0.14,-1.899,-0.002,-2.042,0.05,-1.849,0.123,-1.718
753.68,128443,0,0.14,-1.892,-0.006,-2.042,0.044,-1.843,0.118,-1.716
753.72,128444,0,0.139,-1.898,-0.004,-2.04,0.048,-1.845,0.117,-1.718
753.76,128445,0,0.138,-1.899,-0.002,-2.044,0.042,-1.847,0.11,-1.715
753.8,128446,0,0.14,-1.898,0.002,-2.042,0.044,-1.849,0.109,-1.708
753.84,128447,0,0.139,-1.899,-0.005,-2.041,0.045,-1.847,0.114,-1.719
753.88,128448,0,0.139,-1.898,-0.002,-2.042,0.045,-1.847,0.123,-1.715
753.92,128449,0,0.142,-1.892,-0.004,-2.04,0.043,-1.838,0.118,-1.719
753.96,128450,0,0.142,-1.898,0,-2.042,0.045,-1.845,0.123,-1.716
754,128451,0,0.14,-1.893,-0.002,-2.042,0.042,-1.842,0.121,-1.716
754.04,128452,0,0.142,-1.898,-0.002,-2.041,0.045,-1.84,0.129,-1.719
754.08,128453,0,0.14,-1.895,-0.001,-2.041,0.044,-1.843,0.118,-1.718
754.12,128454,0,0.14,-1.893,0.002,-2.04,0.046,-1.838,0.116,-1.713
754.16,128455,0,0.144,-1.899,0,-2.044,0.046,-1.842,0.11,-1.709
754.2,128456,0,0.14,-1.895,0,-2.045,0.048,-1.841,0.105,-1.707
754.24,128457,0,0.142,-1.892,-0.002,-2.04,0.046,-1.841,0.106,-1.715
754.28,128458,0,0.139,-1.895,-0.002,-2.044,0.043,-1.847,0.117,-1.718
754.32,128459,0,0.144,-1.895,-0.004,-2.044,0.046,-1.841,0.125,-1.72
754.36,128460,0,0.142,-1.898,0,-2.041,0.048,-1.842,0.126,-1.724
754.4,128461,0,0.139,-1.891,-0.005,-2.042,0.044,-1.842,0.128,-1.721
754.44,128462,0,0.14,-1.893,-0.006,-2.04,0.046,-1.841,0.121,-1.716
754.48,128463,0,0.142,-1.893,-0.006,-2.041,0.043,-1.841,0.131,-1.722
754.52,128464,0,0.14,-1.893,-0.004,-2.044,0.046,-1.842,0.116,-1.715
754.56,128465,0,0.142,-1.898,-0.005,-2.042,0.043,-1.841,0.112,-1.718
754.6,128466,0,0.143,-1.892,0.002,-2.044,0.045,-1.842,0.109,-1.713
754.64,128467,0,0.143,-1.895,-0.001,-2.045,0.046,-1.842,0.107,-1.709
754.68,128468,0,0.14,-1.89,-0.005,-2.042,0.045,-1.847,0.109,-1.715
754.72,128469,0,0.138,-1.892,-0.006,-2.041,0.043,-1.843,0.117,-1.713
754.76,128470,0,0.139,-1.895,-0.004,-2.044,0.048,-1.848,0.12,-1.72
754.8,128471,0,0.14,-1.895,-0.006,-2.041,0.042,-1.843,0.126,-1.721
754.84,128472,0,0.144,-1.89,-0.002,-2.04,0.049,-1.843,0.132,-1.718
754.88,128473,0,0.143,-1.892,-0.002,-2.044,0.042,-1.845,0.117,-1.719
754.92,128474,0,0.144,-1.893,-0.005,-2.045,0.046,-1.843,0.112,-1.713
754.96,128475,0,0.139,-1.895,-0.002,-2.042,0.044,-1.843,0.109,-1.713
755,128476,0,0.142,-1.893,-0.006,-2.041,0.044,-1.847,0.11,-1.709
755.04,128477,0,0.14,-1.892,-0.006,-2.044,0.045,-1.849,0.112,-1.713
755.08,128478,0,0.14,-1.893,-0.006,-2.041,0.044,-1.847,0.118,-1.719
755.12,128479,0,0.14,-1.895,-0.005,-2.041,0.04,-1.842,0.125,-1.72
755.16,128480,0,0.143,-1.895,-0.006,-2.042,0.045,-1.847,0.126,-1.722
755.2,128481,0,0.144,-1.893,-0.005,-2.041,0.043,-1.847,0.12,-1.715
755.24,128482,0,0.14,-1.893,-0.004,-2.042,0.049,-1.842,0.111,-1.713
755.28,128483,0,0.142,-1.891,0,-2.041,0.039,-1.845,0.109,-1.716
755.32,128484,0,0.144,-1.895,-0.002,-2.044,0.044,-1.843,0.107,-1.713
755.36,128485,0,0.143,-1.892,-0.006,-2.041,0.045,-1.841,0.109,-1.715
755.4,128486,0,0.143,-1.895,0.004,-2.037,0.044,-1.838,0.12,-1.713
755.44,128487,0,0.139,-1.895,-0.006,-2.041,0.045,-1.84,0.121,-1.716
755.48,128488,0,0.142,-1.893,-0.001,-2.039,0.045,-1.845,0.126,-1.72
755.52,128489,0,0.144,-1.893,-0.002,-2.044,0.045,-1.842,0.123,-1.721
755.56,128490,0,0.139,-1.893,-0.007,-2.041,0.049,-1.847,0.129,-1.72
755.6,128491,0,0.14,-1.892,-0.004,-2.041,0.042,-1.843,0.117,-1.718
755.64,128492,0,0.138,-1.895,-0.004,-2.041,0.046,-1.843,0.11,-1.715
755.68,128493,0,0.142,-1.893,-0.002,-2.045,0.045,-1.848,0.109,-1.713
755.72,128494,0,0.142,-1.895,-0.002,-2.04,0.048,-1.84,0.107,-1.715
755.76,128495,0,0.14,-1.898,-0.004,-2.042,0.045,-1.843,0.112,-1.71
755.8,128496,0,0.142,-1.892,-0.004,-2.04,0.046,-1.843,0.118,-1.713
755.84,128497,0,0.14,-1.895,-0.002,-2.041,0.043,-1.838,0.121,-1.718
755.88,128498,0,0.144,-1.892,-0.004,-2.041,0.048,-1.843,0.126,-1.719
755.92,128499,0,0.143,-1.893,-0.006,-2.042,0.044,-1.841,0.123,-1.72
755.96,128500,0,0.138,-1.898,-0.006,-2.042,0.046,-1.843,0.125,-1.72
756,128501,0,0.139,-1.895,0.002,-2.039,0.043,-1.845,0.129,-1.722
756.04,128502,0,0.139,-1.895,-0.006,-2.04,0.046,-1.84,0.126,-1.72
756.08,128503,0,0.143,-1.898,-0.009,-2.041,0.042,-1.847,0.117,-1.719
756.12,128504,0,0.139,-1.898,-0.004,-2.041,0.046,-1.842,0.12,-1.72
756.16,128505,0,0.14,-1.895,-0.005,-2.041,0.045,-1.84,0.116,-1.716
756.2,128506,0,0.142,-1.895,-0.004,-2.04,0.043,-1.838,0.109,-1.71
756.24,128507,0,0.14,-1.898,-0.007,-2.042,0.044,-1.842,0.107,-1.71
756.28,128508,0,0.144,-1.895,-0.006,-2.045,0.044,-1.845,0.114,-1.718
756.32,128509,0,0.142,-1.895,-0.002,-2.044,0.043,-1.842,0.12,-1.719
756.36,128510,0,0.143,-1.893,-0.005,-2.042,0.05,-1.841,0.127,-1.72
756.4,128511,0,0.142,-1.892,-0.006,-2.042,0.042,-1.841,0.129,-1.716
756.44,128512,0,0.142,-1.895,-0.005,-2.04,0.045,-1.842,0.125,-1.719
756.48,128513,0,0.14,-1.895,0.006,-2.044,0.044,-1.843,0.125,-1.716
756.52,128514,0,0.14,-1.895,-0.001,-2.039,0.043,-1.842,0.117,-1.713
756.56,128515,0,0.142,-1.891,-0.005,-2.044,0.046,-1.842,0.112,-1.715
756.6,128516,0,0.144,-1.893,-0.002,-2.044,0.045,-1.843,0.112,-1.715
756.64,128517,0,0.14,-1.89,-0.002,-2.041,0.045,-1.843,0.116,-1.715
756.68,128518,0,0.139,-1.895,-0.006,-2.041,0.045,-1.841,0.117,-1.719
756.72,128519,0,0.142,-1.895,0,-2.041,0.044,-1.847,0.121,-1.715
756.76,128520,0,0.142,-1.895,-0.002,-2.044,0.045,-1.843,0.12,-1.721
756.8,128521,0,0.142,-1.893,-0.005,-2.042,0.04,-1.847,0.123,-1.72
756.84,128522,0,0.139,-1.898,-0.004,-2.041,0.046,-1.842,0.127,-1.72
756.88,128523,0,0.14,-1.895,-0.001,-2.042,0.042,-1.842,0.121,-1.716
756.92,128524,0,0.14,-1.892,-0.006,-2.042,0.045,-1.841,0.114,-1.716
756.96,128525,0,0.14,-1.898,-0.004,-2.042,0.044,-1.845,0.111,-1.709
757,128526,0,0.142,-1.893,-0.005,-2.042,0.045,-1.842,0.107,-1.715
757.04,128527,0,0.14,-1.898,-0.004,-2.042,0.044,-1.841,0.112,-1.715
757.08,128528,0,0.139,-1.899,-0.002,-2.042,0.044,-1.847,0.125,-1.722
757.12,128529,0,0.143,-1.893,-0.001,-2.04,0.043,-1.842,0.125,-1.721
757.16,128530,0,0.139,-1.895,-0.002,-2.04,0.045,-1.841,0.126,-1.72
757.2,128531,0,0.14,-1.898,-0.006,-2.041,0.043,-1.842,0.121,-1.718
757.24,128532,0,0.142,-1.895,-0.001,-2.041,0.046,-1.842,0.123,-1.721
757.28,128533,0,0.143,-1.893,-0.002,-2.042,0.042,-1.843,0.118,-1.71
757.32,128534,0,0.14,-1.898,-0.001,-2.044,0.049,-1.845,0.112,-1.71
757.36,128535,0,0.14,-1.892,-0.006,-2.039,0.043,-1.842,0.107,-1.709
757.4,128536,0,0.14,-1.895,-0.001,-2.042,0.045,-1.841,0.114,-1.713
757.44,128537,0,0.142,-1.899,-0.002,-2.044,0.046,-1.845,0.121,-1.719
757.48,128538,0,0.138,-1.898,-0.001,-2.042,0.044,-1.848,0.12,-1.72
757.52,128539,0,0.143,-1.895,-0.006,-2.045,0.045,-1.843,0.127,-1.72
757.56,128540,0,0.142,-1.898,0.002,-2.042,0.046,-1.843,0.128,-1.722
757.6,128541,0,0.14,-1.895,-0.005,-2.041,0.04,-1.841,0.126,-1.72
757.64,128542,0,0.14,-1.898,-0.006,-2.044,0.046,-1.84,0.123,-1.719
757.68,128543,0,0.139,-1.895,-0.001,-2.045,0.043,-1.843,0.128,-1.721
757.72,128544,0,0.139,-1.898,-0.007,-2.041,0.045,-1.841,0.123,-1.719
757.76,128545,0,0.14,-1.898,0.004,-2.041,0.043,-1.841,0.116,-1.713
757.8,128546,0,0.139,-1.895,-0.007,-2.041,0.043,-1.841,0.104,-1.71
757.84,128547,0,0.138,-1.895,-0.006,-2.041,0.044,-1.84,0.112,-1.713
757.88,128548,0,0.138,-1.895,-0.004,-2.041,0.044,-1.841,0.114,-1.721
757.92,128549,0,0.139,-1.899,0.004,-2.042,0.042,-1.838,0.12,-1.716
757.96,128550,0,0.142,-1.895,0,-2.042,0.045,-1.841,0.126,-1.716
758,128551,0,0.139,-1.899,-0.001,-2.042,0.04,-1.84,0.126,-1.721
758.04,128552,0,0.136,-1.898,-0.007,-2.042,0.044,-1.842,0.127,-1.722
758.08,128553,0,0.138,-1.895,-0.005,-2.044,0.044,-1.845,0.126,-1.719
758.12,128554,0,0.138,-1.898,-0.004,-2.042,0.046,-1.843,0.117,-1.713
758.16,128555,0,0.142,-1.895,-0.006,-2.041,0.043,-1.847,0.109,-1.713
758.2,128556,0,0.139,-1.898,0,-2.044,0.043,-1.845,0.107,-1.713
758.24,128557,0,0.137,-1.898,-0.005,-2.042,0.044,-1.838,0.106,-1.709
758.28,128558,0,0.138,-1.898,-0.002,-2.044,0.045,-1.841,0.112,-1.709
758.32,128559,0,0.137,-1.898,0.002,-2.04,0.04,-1.838,0.117,-1.716
758.36,128560,0,0.138,-1.895,-0.002,-2.042,0.049,-1.84,0.121,-1.716
758.4,128561,0,0.14,-1.898,-0.001,-2.042,0.043,-1.841,0.126,-1.719
758.44,128562,0,0.139,-1.898,-0.006,-2.042,0.044,-1.842,0.123,-1.718
758.48,128563,0,0.139,-1.898,0,-2.042,0.044,-1.843,0.12,-1.715
758.52,128564,0,0.137,-1.898,-0.005,-2.042,0.044,-1.842,0.109,-1.709
758.56,128565,0,0.136,-1.895,-0.006,-2.041,0.045,-1.847,0.107,-1.71
758.6,128566,0,0.142,-1.893,-0.006,-2.041,0.044,-1.841,0.105,-1.71
758.64,128567,0,0.137,-1.898,-0.001,-2.044,0.046,-1.84,0.11,-1.713
758.68,128568,0,0.139,-1.899,-0.001,-2.044,0.045,-1.845,0.117,-1.716
758.72,128569,0,0.138,-1.898,-0.001,-2.044,0.045,-1.841,0.118,-1.719
758.76,128570,0,0.138,-1.898,-0.004,-2.041,0.046,-1.84,0.127,-1.719
758.8,128571,0,0.137,-1.902,-0.004,-2.045,0.043,-1.843,0.129,-1.72
758.84,128572,0,0.138,-1.899,0.002,-2.044,0.046,-1.842,0.128,-1.72
758.88,128573,0,0.138,-1.902,-0.006,-2.042,0.045,-1.842,0.117,-1.716
758.92,128574,0,0.137,-1.901,-0.005,-2.041,0.044,-1.843,0.111,-1.71
758.96,128575,0,0.133,-1.901,0,-2.045,0.043,-1.842,0.109,-1.71
759,128576,0,0.139,-1.902,-0.002,-2.045,0.043,-1.849,0.104,-1.713
759.04,128577,0,0.136,-1.899,0,-2.042,0.042,-1.847,0.112,-1.716
759.08,128578,0,0.14,-1.903,-0.006,-2.042,0.046,-1.849,0.116,-1.716
759.12,128579,0,0.138,-1.901,-0.002,-2.042,0.043,-1.845,0.121,-1.719
759.16,128580,0,0.138,-1.901,0.002,-2.042,0.048,-1.847,0.125,-1.719
759.2,128581,0,0.136,-1.899,0,-2.044,0.045,-1.845,0.129,-1.72
759.24,128582,0,0.139,-1.901,-0.002,-2.041,0.049,-1.841,0.12,-1.719
759.28,128583,0,0.136,-1.902,0.004,-2.042,0.044,-1.843,0.111,-1.713
759.32,128584,0,0.138,-1.901,0.005,-2.042,0.046,-1.842,0.107,-1.709
759.36,128585,0,0.14,-1.899,-0.006,-2.042,0.045,-1.841,0.105,-1.709
759.4,128586,0,0.136,-1.901,-0.004,-2.044,0.046,-1.847,0.114,-1.719
759.44,128587,0,0.14,-1.901,-0.002,-2.044,0.044,-1.84,0.117,-1.716
759.48,128588,0,0.136,-1.901,-0.002,-2.042,0.046,-1.845,0.117,-1.72
759.52,128589,0,0.132,-1.903,0.004,-2.044,0.044,-1.849,0.125,-1.721
759.56,128590,0,0.138,-1.901,0.004,-2.042,0.05,-1.845,0.127,-1.719
759.6,128591,0,0.138,-1.902,-0.007,-2.044,0.043,-1.845,0.121,-1.719
759.64,128592,0,0.14,-1.901,-0.002,-2.042,0.044,-1.842,0.117,-1.71
759.68,128593,0,0.136,-1.899,-0.005,-2.042,0.043,-1.845,0.109,-1.709
759.72,128594,0,0.133,-1.902,-0.001,-2.041,0.044,-1.841,0.106,-1.708
759.76,128595,0,0.142,-1.901,0,-2.045,0.046,-1.845,0.107,-1.708
759.8,128596,0,0.138,-1.901,-0.006,-2.044,0.048,-1.842,0.112,-1.716
759.84,128597,0,0.136,-1.901,0.004,-2.045,0.044,-1.843,0.12,-1.716
759.88,128598,0,0.136,-1.901,0.002,-2.042,0.045,-1.847,0.12,-1.718
759.92,128599,0,0.133,-1.901,-0.009,-2.04,0.043,-1.842,0.126,-1.721
759.96,128600,0,0.133,-1.901,-0.006,-2.041,0.048,-1.842,0.127,-1.718
760,128601,0,0.137,-1.901,-0.005,-2.041,0.042,-1.84,0.123,-1.718
760.04,128602,0,0.137,-1.901,0.004,-2.044,0.045,-1.842,0.125,-1.719
760.08,128603,0,0.136,-1.903,-0.002,-2.044,0.045,-1.847,0.118,-1.71
760.12,128604,0,0.136,-1.901,-0.001,-2.042,0.045,-1.841,0.107,-1.709
760.16,128605,0,0.132,-1.902,-0.005,-2.041,0.044,-1.842,0.109,-1.713
760.2,128606,0,0.138,-1.899,-0.004,-2.045,0.044,-1.843,0.107,-1.71
760.24,128607,0,0.138,-1.904,-0.007,-2.044,0.044,-1.841,0.11,-1.72
760.28,128608,0,0.133,-1.903,0,-2.042,0.05,-1.845,0.125,-1.719
760.32,128609,0,0.133,-1.901,0,-2.044,0.045,-1.843,0.126,-1.72
760.36,128610,0,0.137,-1.901,-0.009,-2.042,0.046,-1.841,0.127,-1.72
760.4,128611,0,0.137,-1.899,-0.004,-2.044,0.044,-1.848,0.125,-1.721
760.44,128612,0,0.137,-1.902,-0.002,-2.045,0.046,-1.847,0.129,-1.72
760.48,128613,0,0.137,-1.902,0.009,-2.042,0.046,-1.842,0.121,-1.721
760.52,128614,0,0.133,-1.901,-0.001,-2.039,0.043,-1.845,0.121,-1.716
760.56,128615,0,0.136,-1.901,-0.007,-2.04,0.044,-1.842,0.116,-1.709
760.6,128616,0,0.136,-1.901,-0.001,-2.044,0.046,-1.845,0.11,-1.71
760.64,128617,0,0.137,-1.901,-0.002,-2.042,0.042,-1.843,0.109,-1.713
760.68,128618,0,0.136,-1.902,-0.006,-2.044,0.048,-1.843,0.105,-1.708
760.72,128619,0,0.137,-1.901,-0.004,-2.044,0.044,-1.845,0.112,-1.71
760.76,128620,0,0.137,-1.902,-0.001,-2.042,0.05,-1.848,0.117,-1.716
760.8,128621,0,0.136,-1.902,-0.001,-2.041,0.044,-1.845,0.116,-1.719
760.84,128622,0,0.136,-1.901,0.002,-2.042,0.044,-1.845,0.126,-1.72
760.88,128623,0,0.139,-1.901,-0.006,-2.042,0.046,-1.843,0.123,-1.719
760.92,128624,0,0.136,-1.901,0,-2.042,0.048,-1.842,0.123,-1.718
760.96,128625,0,0.137,-1.901,-0.001,-2.042,0.046,-1.845,0.12,-1.71
761,128626,0,0.136,-1.903,0.002,-2.042,0.045,-1.851,0.11,-1.715
761.04,128627,0,0.136,-1.899,-0.004,-2.042,0.044,-1.845,0.11,-1.71
761.08,128628,0,0.136,-1.899,0,-2.044,0.046,-1.843,0.107,-1.71
761.12,128629,0,0.138,-1.899,-0.001,-2.041,0.042,-1.843,0.112,-1.715
761.16,128630,0,0.137,-1.901,0,-2.041,0.048,-1.842,0.121,-1.718
